project_id,mp_id,state,constituency,allocated_amount,work_type,location_id,project_description,estimated_cost,sanctioned_amount,baseline_expenditure,expenditure,payment_count,start_date,expected_completion,actual_completion,status,physical_progress_pct,financial_progress_pct,is_injected_anomaly,anomaly_type,anomaly_severity,severity_score,duplicate_group_id,project_remaining_balance,expenditure_delta,mp_allocation_breach_cause,mp_remaining_allocation
PRJ_002154,MPID_0120,Haryana,ROHTAK,147000000.0,community_hall,LOC_MPID_0120_3,Construction of community hall at LOC_MPID_0120_3,9394605.58,8947435.37,0.0,0.0,0,2026-07-26,2027-05-10,,sanctioned,0.0,0.0,0,none,NONE,0,none,8947435.37,0.0,NONE,41193597.77
PRJ_002155,MPID_0120,Haryana,ROHTAK,147000000.0,drainage,LOC_MPID_0120_69,Construction of drain at drainage at LOC_MPID_0120_69,7448457.74,6552832.7,6500236.89,6500236.89,4,2025-09-15,2025-11-16,2025-11-22,completed,100.0,99.2,0,none,NONE,0,none,52595.81,0.0,NONE,41193597.77
PRJ_002156,MPID_0120,Haryana,ROHTAK,147000000.0,community_hall,LOC_MPID_0120_32,Upgradation of community hall at LOC_MPID_0120_32,6722169.07,6663322.01,6376022.97,6376022.97,3,2024-10-06,2025-02-24,2025-04-22,completed,100.0,95.69,0,none,NONE,0,none,287299.04,0.0,NONE,41193597.77
PRJ_002157,MPID_0120,Haryana,ROHTAK,147000000.0,community_hall,LOC_MPID_0120_42,Upgradation of community hall at LOC_MPID_0120_42,6571536.71,6386540.77,6302591.92,6302591.92,6,2025-10-12,2026-07-09,2026-08-20,completed,100.0,98.69,0,none,NONE,0,none,83948.85,0.0,NONE,41193597.77
PRJ_002158,MPID_0120,Haryana,ROHTAK,147000000.0,water_supply,LOC_MPID_0120_3,Laying pipelines for water supply at LOC_MPID_0120_3,2813350.31,2670515.25,1463507.2,1463507.2,2,2026-07-02,2026-11-24,,in_progress,61.1,54.8,0,none,NONE,0,none,1207008.05,0.0,NONE,41193597.77
PRJ_002159,MPID_0120,Haryana,ROHTAK,147000000.0,water_supply,LOC_MPID_0120_54,Installation of water supply at LOC_MPID_0120_54,2502214.79,2454802.17,2366770.73,2366770.73,4,2024-08-14,2025-03-02,2025-03-22,completed,100.0,96.41,0,none,NONE,0,none,88031.44,0.0,NONE,41193597.77
PRJ_002160,MPID_0120,Haryana,ROHTAK,147000000.0,road,LOC_MPID_0120_49,Repair of road at LOC_MPID_0120_49,4010423.33,3517360.84,3402891.72,3402891.72,3,2025-09-15,2026-04-29,2026-04-21,completed,100.0,96.75,0,none,NONE,0,none,114469.12,0.0,NONE,41193597.77
PRJ_002161,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_70,Construction of drain at drainage at LOC_MPID_0121_70,5640122.58,5097088.75,4920032.84,4920032.84,3,2025-12-24,2026-03-30,2026-04-02,completed,100.0,96.53,0,none,NONE,0,none,177055.91,0.0,NONE,48407088.75
PRJ_002162,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_33,Construction of drain at drainage at LOC_MPID_0121_33,2191797.24,1924475.28,1900644.88,1900644.88,6,2025-07-27,2025-10-14,2025-11-15,completed,100.0,98.76,0,none,NONE,0,none,23830.4,0.0,NONE,48407088.75
PRJ_002163,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,school,LOC_MPID_0121_87,Additional classrooms for school at LOC_MPID_0121_87,8165848.8,8117072.62,6052863.64,6052863.64,4,2026-05-03,2026-10-15,,in_progress,73.54,74.57,0,none,NONE,0,none,2064208.98,0.0,NONE,48407088.75
PRJ_002164,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_24,Construction of drain at drainage at LOC_MPID_0121_24,1787817.68,1691935.85,1655369.83,1655369.83,6,2026-01-26,2026-06-26,2026-07-14,completed,100.0,97.84,0,none,NONE,0,none,36566.02,0.0,NONE,48407088.75
PRJ_002165,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,school,LOC_MPID_0121_50,Additional classrooms for school at LOC_MPID_0121_50,6827278.6,6081033.17,1545270.94,1545270.94,1,2026-06-19,2027-02-05,,in_progress,23.59,25.41,0,none,NONE,0,none,4535762.23,0.0,NONE,48407088.75
PRJ_002166,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,road,LOC_MPID_0121_53,Repair of road at LOC_MPID_0121_53,4335182.05,3809765.16,3733424.87,3733424.87,5,2024-09-27,2025-08-05,2025-07-31,completed,100.0,98.0,0,none,NONE,0,none,76340.29,0.0,NONE,48407088.75
PRJ_002167,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,road,LOC_MPID_0121_7,Construction of road at LOC_MPID_0121_7,22613149.85,22026862.56,21436909.01,21436909.01,5,2023-09-17,2024-07-15,2024-09-09,completed,100.0,97.32,0,none,NONE,0,none,589953.55,0.0,NONE,48407088.75
PRJ_002168,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_76,Construction of drain at drainage at LOC_MPID_0121_76,3982592.0,3589215.61,0.0,0.0,0,2026-08-08,2026-12-09,,sanctioned,0.0,0.0,0,none,NONE,0,none,3589215.61,0.0,NONE,48407088.75
PRJ_002169,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_97,Covering of drainage in drainage at LOC_MPID_0121_97,2730209.42,2493671.58,2413241.1,2413241.1,3,2025-09-09,2025-11-22,2025-11-09,completed,100.0,96.77,0,none,NONE,0,none,80430.48,0.0,NONE,48407088.75
PRJ_002170,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_41,Covering of drainage in drainage at LOC_MPID_0121_41,461668.49,411159.77,395012.58,395012.58,3,2025-02-24,2025-07-04,2025-06-22,completed,100.0,96.07,0,none,NONE,0,none,16147.19,0.0,NONE,48407088.75
PRJ_002171,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,road,LOC_MPID_0121_62,Construction of road at LOC_MPID_0121_62,8053719.7,7319943.61,5660626.45,5660626.45,4,2025-09-04,2026-09-27,,in_progress,82.24,77.33,0,none,NONE,0,none,1659317.16,0.0,NONE,48407088.75
PRJ_002172,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,water_supply,LOC_MPID_0121_30,Installation of water supply at LOC_MPID_0121_30,1105985.89,1069398.39,1046935.44,1046935.44,3,2024-10-02,2025-02-03,2025-03-30,completed,100.0,97.9,0,none,NONE,0,none,22462.95,0.0,NONE,48407088.75
PRJ_002173,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,road,LOC_MPID_0121_87,Construction of road at LOC_MPID_0121_87,6876376.9,6781183.99,6565690.25,6565690.25,3,2023-09-02,2024-07-04,2024-08-24,completed,100.0,96.82,0,none,NONE,0,none,215493.74,0.0,NONE,48407088.75
PRJ_002174,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_84,Construction of drain at drainage at LOC_MPID_0121_84,4259536.49,4047295.27,3847834.71,3847834.71,3,2024-10-14,2025-01-20,2025-02-21,completed,100.0,95.07,0,none,NONE,0,none,199460.56,0.0,NONE,48407088.75
PRJ_002175,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,water_supply,LOC_MPID_0121_58,Installation of water supply at LOC_MPID_0121_58,4329834.55,4111743.66,0.0,0.0,0,2026-08-04,2027-02-18,,sanctioned,0.0,0.0,0,none,NONE,0,none,4111743.66,0.0,NONE,48407088.75
PRJ_002176,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,water_supply,LOC_MPID_0121_65,Installation of water supply at LOC_MPID_0121_65,4760720.45,4630421.94,1602218.21,1602218.21,1,2026-06-19,2026-12-26,,in_progress,22.58,34.6,0,none,NONE,0,none,3028203.73,0.0,NONE,48407088.75
PRJ_002177,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,community_hall,LOC_MPID_0121_48,Construction of community hall at LOC_MPID_0121_48,3118908.97,3027494.08,2979632.88,2979632.88,3,2025-01-30,2025-12-16,2026-02-02,completed,100.0,98.42,0,none,NONE,0,none,47861.2,0.0,NONE,48407088.75
PRJ_002178,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,school,LOC_MPID_0121_55,Boundary wall for school at LOC_MPID_0121_55,1143132.76,1066443.0,1066078.87,1066078.87,3,2026-03-16,2026-08-23,2026-08-24,completed,100.0,99.97,0,none,NONE,0,none,364.13,0.0,NONE,48407088.75
PRJ_002179,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_80,Covering of drainage in drainage at LOC_MPID_0121_80,1214983.21,1183742.48,1132000.92,1132000.92,4,2025-10-14,2026-03-06,2026-02-14,completed,100.0,95.63,0,none,NONE,0,none,51741.56,0.0,NONE,48407088.75
PRJ_002180,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,school,LOC_MPID_0121_8,Boundary wall for school at LOC_MPID_0121_8,2778864.94,2461408.62,2433457.03,2433457.03,5,2024-05-15,2024-12-20,2025-01-01,completed,100.0,98.86,0,none,NONE,0,none,27951.59,0.0,NONE,48407088.75
PRJ_002181,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,community_hall,LOC_MPID_0121_88,Upgradation of community hall at LOC_MPID_0121_88,3789435.74,3755092.57,3706232.77,3706232.77,3,2024-04-20,2024-11-15,2024-11-22,completed,100.0,98.7,0,none,NONE,0,none,48859.8,0.0,NONE,48407088.75
PRJ_002182,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,school,LOC_MPID_0121_75,Boundary wall for school at LOC_MPID_0121_75,7692851.52,7537864.24,7470336.96,7470336.96,3,2025-10-02,2026-03-12,2026-04-29,completed,100.0,99.1,0,none,NONE,0,none,67527.28,0.0,NONE,48407088.75
PRJ_002183,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,drainage,LOC_MPID_0121_73,Construction of drain at drainage at LOC_MPID_0121_73,3012404.18,2915076.41,2819277.38,2819277.38,6,2026-02-16,2026-05-25,2026-06-24,completed,100.0,96.71,0,none,NONE,0,none,95799.03,0.0,NONE,48407088.75
PRJ_002184,MPID_0121,Uttar Pradesh,AKBARPUR,147000000.0,community_hall,LOC_MPID_0121_90,Construction of community hall at LOC_MPID_0121_90,16289329.48,14344756.06,14209819.69,14209819.69,3,2025-05-06,2026-04-03,2026-05-24,completed,100.0,99.06,0,none,NONE,0,none,134936.37,0.0,NONE,48407088.75
PRJ_002185,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_36,Upgradation of community hall at LOC_MPID_0122_36,7230570.99,6685057.94,5786925.51,5786925.51,4,2026-03-18,2026-09-07,,in_progress,72.89,86.57,0,none,NONE,0,none,898132.43,0.0,NONE,53237120.11
PRJ_002186,MPID_0122,Bihar,SITAMARHI,163809205.11,drainage,LOC_MPID_0122_41,Covering of drainage in drainage at LOC_MPID_0122_41,3284388.44,3053047.75,1543113.99,1543113.99,2,2026-06-22,2026-11-10,,in_progress,42.58,50.54,0,none,NONE,0,none,1509933.76,0.0,NONE,53237120.11
PRJ_002187,MPID_0122,Bihar,SITAMARHI,163809205.11,road,LOC_MPID_0122_97,Widening of road at LOC_MPID_0122_97,28368125.52,27277829.55,27177645.64,27177645.64,6,2024-10-03,2025-11-18,2025-11-29,completed,100.0,99.63,0,none,NONE,0,none,100183.91,0.0,NONE,53237120.11
PRJ_002188,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_85,Upgradation of community hall at LOC_MPID_0122_85,14866532.62,13587120.92,12994775.78,12994775.78,6,2025-06-28,2026-01-21,2026-02-28,completed,100.0,95.64,0,none,NONE,0,none,592345.14,0.0,NONE,53237120.11
PRJ_002189,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_77,Upgradation of community hall at LOC_MPID_0122_77,6055359.73,5532354.09,5302469.31,5302469.31,5,2024-05-14,2024-09-15,2024-09-12,completed,100.0,95.84,0,none,NONE,0,none,229884.78,0.0,NONE,53237120.11
PRJ_002190,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_83,Construction of community hall at LOC_MPID_0122_83,5598031.48,5341629.36,5264221.57,5264221.57,4,2024-07-23,2025-04-24,2025-04-04,completed,100.0,98.55,0,none,NONE,0,none,77407.79,0.0,NONE,53237120.11
PRJ_002191,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_2,Construction of community hall at LOC_MPID_0122_2,16715845.52,14638247.25,14381218.57,14381218.57,3,2024-06-21,2025-02-01,2025-03-15,completed,100.0,98.24,0,none,NONE,0,none,257028.68,0.0,NONE,53237120.11
PRJ_002192,MPID_0122,Bihar,SITAMARHI,163809205.11,drainage,LOC_MPID_0122_98,Covering of drainage in drainage at LOC_MPID_0122_98,1714496.22,1660203.46,0.0,0.0,0,2026-08-22,2026-12-28,,sanctioned,0.0,0.0,0,none,NONE,0,none,1660203.46,0.0,NONE,53237120.11
PRJ_002193,MPID_0122,Bihar,SITAMARHI,163809205.11,school,LOC_MPID_0122_84,Additional classrooms for school at LOC_MPID_0122_84,16394239.28,15513784.82,3735210.61,3735210.61,1,2026-07-18,2027-05-01,,in_progress,27.26,24.08,0,none,NONE,0,none,11778574.21,0.0,NONE,53237120.11
PRJ_002194,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_86,Upgradation of community hall at LOC_MPID_0122_86,14959835.99,13479362.14,13211987.08,13211987.08,4,2025-07-02,2026-04-20,2026-05-15,completed,100.0,98.02,0,none,NONE,0,none,267375.06,0.0,NONE,53237120.11
PRJ_002195,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_49,Upgradation of community hall at LOC_MPID_0122_49,2384848.75,2264865.21,797559.31,797559.31,1,2026-06-10,2027-01-15,,in_progress,32.6,35.21,0,none,NONE,0,none,1467305.9,0.0,NONE,53237120.11
PRJ_002196,MPID_0122,Bihar,SITAMARHI,163809205.11,road,LOC_MPID_0122_99,Widening of road at LOC_MPID_0122_99,12265490.74,12164442.3,11854000.48,11854000.48,5,2025-10-17,2026-04-19,2026-05-28,completed,100.0,97.45,0,none,NONE,0,none,310441.82,0.0,NONE,53237120.11
PRJ_002197,MPID_0122,Bihar,SITAMARHI,163809205.11,water_supply,LOC_MPID_0122_48,Installation of water supply at LOC_MPID_0122_48,1705858.51,1493100.45,0.0,0.0,0,2026-08-24,2027-01-17,,sanctioned,0.0,0.0,0,none,NONE,0,none,1493100.45,0.0,NONE,53237120.11
PRJ_002198,MPID_0122,Bihar,SITAMARHI,163809205.11,drainage,LOC_MPID_0122_29,Construction of drain at drainage at LOC_MPID_0122_29,2437330.03,2144720.01,2140729.38,2140729.38,6,2025-06-06,2025-11-10,2025-12-05,completed,100.0,99.81,0,none,NONE,0,none,3990.63,0.0,NONE,53237120.11
PRJ_002199,MPID_0122,Bihar,SITAMARHI,163809205.11,community_hall,LOC_MPID_0122_25,Construction of community hall at LOC_MPID_0122_25,6665693.94,6581613.34,6382227.77,6382227.77,3,2024-01-11,2024-12-04,2025-02-02,completed,100.0,96.97,0,none,NONE,0,none,199385.57,0.0,NONE,53237120.11
PRJ_002200,MPID_0123,Uttar Pradesh,ETAH,147000000.0,school,LOC_MPID_0123_39,Additional classrooms for school at LOC_MPID_0123_39,10381307.42,9329567.16,9305829.03,9305829.03,4,2024-09-09,2025-04-06,2025-05-02,completed,100.0,99.75,0,none,NONE,0,none,23738.13,0.0,NONE,60828349.4
PRJ_002201,MPID_0123,Uttar Pradesh,ETAH,147000000.0,road,LOC_MPID_0123_5,Repair of road at LOC_MPID_0123_5,27477116.32,24886643.92,24194035.51,24194035.51,4,2025-07-30,2026-10-05,,in_progress,93.3,97.22,0,none,NONE,0,none,692608.41,0.0,NONE,60828349.4
PRJ_002202,MPID_0123,Uttar Pradesh,ETAH,147000000.0,road,LOC_MPID_0123_91,Widening of road at LOC_MPID_0123_91,8936694.41,8532737.19,0.0,0.0,0,2026-08-24,2027-06-07,,sanctioned,0.0,0.0,0,none,NONE,0,none,8532737.19,0.0,NONE,60828349.4
PRJ_002203,MPID_0123,Uttar Pradesh,ETAH,147000000.0,drainage,LOC_MPID_0123_26,Covering of drainage in drainage at LOC_MPID_0123_26,6205986.79,5951390.12,5880849.29,5880849.29,5,2025-08-31,2025-11-13,2026-01-04,completed,100.0,98.81,0,none,NONE,0,none,70540.83,0.0,NONE,60828349.4
PRJ_002204,MPID_0123,Uttar Pradesh,ETAH,147000000.0,community_hall,LOC_MPID_0123_65,Upgradation of community hall at LOC_MPID_0123_65,5010737.65,4372293.84,4256030.39,4256030.39,3,2024-08-26,2025-02-05,2025-02-09,completed,100.0,97.34,0,none,NONE,0,none,116263.45,0.0,NONE,60828349.4
PRJ_002205,MPID_0123,Uttar Pradesh,ETAH,147000000.0,school,LOC_MPID_0123_85,Additional classrooms for school at LOC_MPID_0123_85,9650539.28,8397619.89,5459503.04,5459503.04,2,2026-06-23,2026-12-06,,in_progress,70.98,65.01,0,none,NONE,0,none,2938116.85,0.0,NONE,60828349.4
PRJ_002206,MPID_0123,Uttar Pradesh,ETAH,147000000.0,community_hall,LOC_MPID_0123_96,Construction of community hall at LOC_MPID_0123_96,3897978.46,3832820.09,1807461.04,1807461.04,2,2026-06-22,2026-11-21,,in_progress,55.33,47.16,0,none,NONE,0,none,2025359.05,0.0,NONE,60828349.4
PRJ_002207,MPID_0123,Uttar Pradesh,ETAH,147000000.0,water_supply,LOC_MPID_0123_73,Installation of water supply at LOC_MPID_0123_73,3969250.19,3930900.74,3818015.78,3818015.78,4,2024-03-05,2024-08-08,2024-08-23,completed,100.0,97.13,0,none,NONE,0,none,112884.96,0.0,NONE,60828349.4
PRJ_002208,MPID_0123,Uttar Pradesh,ETAH,147000000.0,school,LOC_MPID_0123_25,Additional classrooms for school at LOC_MPID_0123_25,9698899.25,8639641.53,8096590.47,8096590.47,3,2025-08-05,2026-09-07,,in_progress,97.35,93.71,0,none,NONE,0,none,543051.06,0.0,NONE,60828349.4
PRJ_002209,MPID_0123,Uttar Pradesh,ETAH,147000000.0,road,LOC_MPID_0123_87,Widening of road at LOC_MPID_0123_87,10927408.45,9525010.94,9286961.39,9286961.39,5,2023-11-22,2024-09-26,2024-11-16,completed,100.0,97.5,0,none,NONE,0,none,238049.55,0.0,NONE,60828349.4
PRJ_002210,MPID_0123,Uttar Pradesh,ETAH,147000000.0,drainage,LOC_MPID_0123_59,Construction of drain at drainage at LOC_MPID_0123_59,6552341.5,6104924.37,4698668.96,4698668.96,2,2026-04-07,2026-10-04,,in_progress,88.41,76.97,0,none,NONE,0,none,1406255.41,0.0,NONE,60828349.4
PRJ_002211,MPID_0123,Uttar Pradesh,ETAH,147000000.0,community_hall,LOC_MPID_0123_83,Construction of community hall at LOC_MPID_0123_83,11586427.75,10425177.85,8104572.91,8104572.91,2,2026-02-10,2027-01-14,,in_progress,54.55,77.74,0,none,NONE,0,none,2320604.94,0.0,NONE,60828349.4
PRJ_002212,MPID_0123,Uttar Pradesh,ETAH,147000000.0,road,LOC_MPID_0123_56,Repair of road at LOC_MPID_0123_56,8265848.83,7366857.07,1263132.79,1263132.79,1,2026-05-24,2027-04-09,,in_progress,14.06,17.15,0,none,NONE,0,none,6103724.28,0.0,NONE,60828349.4
PRJ_002213,MPID_0123,Uttar Pradesh,ETAH,147000000.0,drainage,LOC_MPID_0123_88,Covering of drainage in drainage at LOC_MPID_0123_88,7599293.23,7552542.86,0.0,0.0,0,2026-08-13,2026-12-14,,sanctioned,0.0,0.0,0,none,NONE,0,none,7552542.86,0.0,NONE,60828349.4
PRJ_002214,MPID_0124,Gujarat,KHEDA,147000000.0,drainage,LOC_MPID_0124_67,Construction of drain at drainage at LOC_MPID_0124_67,9413035.2,8574153.11,8204142.3,8204142.3,3,2024-02-25,2024-08-16,2024-08-24,completed,100.0,95.68,0,none,NONE,0,none,370010.81,0.0,NONE,70720623.2
PRJ_002215,MPID_0124,Gujarat,KHEDA,147000000.0,school,LOC_MPID_0124_7,Boundary wall for school at LOC_MPID_0124_7,1252926.48,1223520.01,564484.06,564484.06,1,2025-12-22,2027-01-11,,in_progress,50.14,46.14,0,none,NONE,0,none,659035.95,0.0,NONE,70720623.2
PRJ_002216,MPID_0124,Gujarat,KHEDA,147000000.0,school,LOC_MPID_0124_69,Boundary wall for school at LOC_MPID_0124_69,2561731.08,2446220.26,2425313.47,2425313.47,3,2026-01-01,2026-08-19,2026-08-24,completed,100.0,99.15,0,none,NONE,0,none,20906.79,0.0,NONE,70720623.2
PRJ_002217,MPID_0124,Gujarat,KHEDA,147000000.0,water_supply,LOC_MPID_0124_25,Laying pipelines for water supply at LOC_MPID_0124_25,567097.16,551679.89,275713.37,275713.37,2,2026-07-22,2026-10-30,,in_progress,38.15,49.98,0,none,NONE,0,none,275966.52,0.0,NONE,70720623.2
PRJ_002218,MPID_0124,Gujarat,KHEDA,147000000.0,water_supply,LOC_MPID_0124_95,Installation of water supply at LOC_MPID_0124_95,24101453.2,23544886.27,23236358.72,23236358.72,3,2024-12-21,2025-06-17,2025-06-06,completed,100.0,98.69,0,none,NONE,0,none,308527.55,0.0,NONE,70720623.2
PRJ_002219,MPID_0124,Gujarat,KHEDA,147000000.0,community_hall,LOC_MPID_0124_32,Construction of community hall at LOC_MPID_0124_32,9188216.64,9108115.92,8804851.59,8804851.59,3,2025-04-12,2025-09-21,2025-10-10,completed,100.0,96.67,0,none,NONE,0,none,303264.33,0.0,NONE,70720623.2
PRJ_002220,MPID_0124,Gujarat,KHEDA,147000000.0,road,LOC_MPID_0124_9,Widening of road at LOC_MPID_0124_9,5238190.31,5158938.85,2147116.87,2147116.87,2,2026-07-18,2027-03-04,,in_progress,30.65,41.62,0,none,NONE,0,none,3011821.98,0.0,NONE,70720623.2
PRJ_002221,MPID_0124,Gujarat,KHEDA,147000000.0,community_hall,LOC_MPID_0124_62,Upgradation of community hall at LOC_MPID_0124_62,10776451.99,10506777.68,0.0,0.0,0,2026-08-24,2027-07-16,,sanctioned,0.0,0.0,0,none,NONE,0,none,10506777.68,0.0,NONE,70720623.2
PRJ_002222,MPID_0124,Gujarat,KHEDA,147000000.0,school,LOC_MPID_0124_76,Boundary wall for school at LOC_MPID_0124_76,8521889.77,7485590.83,7401086.82,7401086.82,3,2024-12-11,2025-12-11,2025-12-22,completed,100.0,98.87,0,none,NONE,0,none,84504.01,0.0,NONE,70720623.2
PRJ_002223,MPID_0124,Gujarat,KHEDA,147000000.0,road,LOC_MPID_0124_14,Repair of road at LOC_MPID_0124_14,19082046.6,17764335.8,0.0,0.0,0,2026-08-14,2027-06-12,,sanctioned,0.0,0.0,0,none,NONE,0,none,17764335.8,0.0,NONE,70720623.2
PRJ_002224,MPID_0124,Gujarat,KHEDA,147000000.0,community_hall,LOC_MPID_0124_7,Upgradation of community hall at LOC_MPID_0124_7,17092320.7,16546340.59,14892131.69,14892131.69,5,2026-01-03,2026-09-13,,in_progress,100.0,90.0,0,none,NONE,0,none,1654208.9,0.0,NONE,70720623.2
PRJ_002225,MPID_0124,Gujarat,KHEDA,147000000.0,school,LOC_MPID_0124_31,Additional classrooms for school at LOC_MPID_0124_31,6122519.24,5352165.88,5238330.81,5238330.81,4,2025-09-21,2026-09-04,,in_progress,100.0,97.87,0,none,NONE,0,none,113835.07,0.0,NONE,70720623.2
PRJ_002226,MPID_0124,Gujarat,KHEDA,147000000.0,road,LOC_MPID_0124_80,Repair of road at LOC_MPID_0124_80,5929893.1,5347208.66,0.0,0.0,0,2026-08-04,2027-03-20,,sanctioned,0.0,0.0,0,none,NONE,0,none,5347208.66,0.0,NONE,70720623.2
PRJ_002227,MPID_0124,Gujarat,KHEDA,147000000.0,drainage,LOC_MPID_0124_58,Construction of drain at drainage at LOC_MPID_0124_58,7261771.32,6534600.76,3089847.1,3089847.1,1,2026-07-22,2026-09-30,,in_progress,42.83,47.28,0,none,NONE,0,none,3444753.66,0.0,NONE,70720623.2
PRJ_002228,MPID_0125,Maharashtra,HATKANANGLE,147000000.0,community_hall,LOC_MPID_0125_5,Upgradation of community hall at LOC_MPID_0125_5,2197076.33,1948150.54,1942991.0,1942991.0,4,2024-02-26,2024-09-13,2024-09-01,completed,100.0,99.74,0,none,NONE,0,none,5159.54,0.0,NONE,75057168.26
PRJ_002229,MPID_0125,Maharashtra,HATKANANGLE,147000000.0,community_hall,LOC_MPID_0125_17,Construction of community hall at LOC_MPID_0125_17,9689399.48,8653782.71,8260707.02,8260707.02,3,2024-06-08,2025-05-29,2025-05-16,completed,100.0,95.46,0,none,NONE,0,none,393075.69,0.0,NONE,75057168.26
PRJ_002230,MPID_0125,Maharashtra,HATKANANGLE,147000000.0,road,LOC_MPID_0125_39,Widening of road at LOC_MPID_0125_39,13350900.34,13137203.46,359568.38,359568.38,1,2026-06-22,2027-07-28,,in_progress,14.17,2.74,0,none,NONE,0,none,12777635.08,0.0,NONE,75057168.26
PRJ_002231,MPID_0125,Maharashtra,HATKANANGLE,147000000.0,water_supply,LOC_MPID_0125_14,Installation of water supply at LOC_MPID_0125_14,8821712.6,8148818.82,3643696.97,3643696.97,2,2026-07-19,2026-12-27,,in_progress,24.86,44.71,0,none,NONE,0,none,4505121.85,0.0,NONE,75057168.26
PRJ_002232,MPID_0125,Maharashtra,HATKANANGLE,147000000.0,community_hall,LOC_MPID_0125_38,Upgradation of community hall at LOC_MPID_0125_38,7690355.36,7257295.56,0.0,0.0,0,2026-07-01,2027-02-08,,in_progress,6.45,0.0,0,none,NONE,0,none,7257295.56,0.0,NONE,75057168.26
PRJ_002233,MPID_0125,Maharashtra,HATKANANGLE,147000000.0,community_hall,LOC_MPID_0125_80,Upgradation of community hall at LOC_MPID_0125_80,8397909.11,7967923.93,2049769.34,2049769.34,1,2026-07-23,2027-01-18,,in_progress,36.05,25.73,0,none,NONE,0,none,5918154.59,0.0,NONE,75057168.26
PRJ_002234,MPID_0125,Maharashtra,HATKANANGLE,147000000.0,school,LOC_MPID_0125_59,Boundary wall for school at LOC_MPID_0125_59,13569923.6,12828022.22,12635406.07,12635406.07,4,2024-09-17,2025-06-12,2025-08-10,completed,100.0,98.5,0,none,NONE,0,none,192616.15,0.0,NONE,75057168.26
